TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_T7,CQ_Pz,CQ_T8,CQ_AF4,class
1557654793.46896,10.018427,2.230073,1.429366,0.833061,1.170866,1.999138,3.336075,2.18019,1.779899,2.007558,1.758888,1.695249,0.670978,3.738718,11.019055,30.755446,6.539048,8.068454,6.043257,3.159635,7.659322,4.674086,2.912826,2.502127,1.88751,4,4,2,4,4,sad
1557654793.59507,15.969693,3.18692,1.533162,0.845689,1.048288,1.780131,3.493165,2.21072,1.919951,2.103465,1.258705,1.38588,0.72967,3.870722,10.610754,32.738874,5.867145,7.561358,5.861727,2.891367,11.384292,5.0443,2.580655,2.404689,1.632261,4,4,2,4,4,sad
1557654793.72107,25.471334,4.998823,2.139816,1.044059,0.95152,1.727437,3.383513,2.336249,1.984867,2.156377,1.159022,1.286824,0.839267,4.1327,10.264155,33.138059,5.564877,6.777766,5.23224,2.641201,15.415187,5.174061,2.428019,2.501463,1.473069,4,4,2,4,4,sad
1557654793.84718,38.933611,7.786343,3.46518,1.410048,0.906044,1.758565,3.035537,2.572849,1.924674,2.185196,1.257733,1.315989,0.957116,4.415605,10.049613,33.053644,5.926086,6.057208,4.318458,2.467864,19.066794,5.061191,2.446939,2.720419,1.433888,4,4,2,4,4,sad
1557654793.97338,54.764759,11.149631,5.439723,1.869207,0.910261,1.781789,2.54721,2.860821,1.772947,2.213076,1.368128,1.339709,1.014064,4.622402,9.95772,33.511784,6.99498,5.609614,3.378235,2.38424,21.159315,4.763081,2.592552,2.89764,1.479119,4,4,2,4,4,sad
1557654794.09929,69.238494,14.219255,7.596315,2.311168,0.940033,1.777791,2.068211,3.068165,1.603617,2.242957,1.431577,1.271353,0.979488,4.701885,9.924995,34.638405,8.520182,5.416107,2.642502,2.382898,21.411947,4.405692,2.784687,2.895424,1.54453,4,4,2,4,4,sad
1557654794.22569,78.166981,15.992369,9.295339,2.628359,0.968633,1.749692,1.736031,3.07147,1.497329,2.253777,1.444711,1.146965,0.868958,4.635725,9.894673,35.543189,10.006069,5.310496,2.225777,2.464307,19.49145,4.131321,2.993815,2.681255,1.58473,4,4,2,4,4,sad
1557654794.3518,78.107327,15.791016,9.979586,2.749005,0.981406,1.774156,1.624068,2.817917,1.489176,2.205397,1.478617,1.078796,0.752513,4.449091,9.840899,34.75094,11.021733,5.056288,2.102551,2.638014,16.384926,4.060884,3.206128,2.319302,1.592339,4,4,2,4,4,sad
1557654794.478,68.57591,13.616072,9.481278,2.66592,0.978577,2.02653,1.717867,2.344839,1.545283,2.065409,1.894492,1.181972,0.725527,4.197367,9.764957,32.208314,11.553673,4.551656,2.145439,2.893213,12.493608,4.227992,3.405023,1.909256,1.575278,4,4,2,4,4,sad
1557654794.60401,52.372843,10.210381,8.095069,2.427437,0.966562,2.421713,1.949897,1.763474,1.601674,1.84038,3.157601,1.511564,0.835924,3.939009,9.673924,28.777891,11.782493,3.967929,2.238134,3.173138,9.239288,4.528804,3.523799,1.530932,1.544509,4,4,2,4,4,sad
1557654794.72991,34.317662,6.658237,6.408743,2.116702,0.954695,3.319878,2.232444,1.225418,1.595708,1.582648,5.656322,2.045695,1.081517,3.713074,9.562519,27.737531,12.022315,3.583342,2.350841,3.387071,7.95203,4.996249,3.519034,1.222584,1.502396,4,4,2,4,4,sad
1557654794.85601,19.228274,3.882817,4.960059,1.812531,0.950134,4.338432,2.486137,0.825073,1.514962,1.364393,9.107942,2.818118,1.387122,3.561581,9.433078,30.878843,12.541917,3.614011,2.525517,3.44406,10.009441,5.880884,3.385746,0.996464,1.442054,4,4,2,4,4,sad
1557654794.98202,9.947842,2.35814,4.01874,1.564444,0.955015,5.565815,2.66768,0.612469,1.416588,1.24098,13.280743,4.023302,1.730801,3.543073,9.319737,38.360346,13.487522,4.131582,2.801456,3.288084,16.341877,7.540805,3.152814,0.856635,1.355982,4,4,2,4,4,sad
1557654795.10802,6.981077,2.108691,3.514657,1.395372,0.970326,6.511131,2.764257,0.593113,1.371882,1.225081,17.249081,5.978916,2.464127,3.765886,9.277185,48.100549,14.783982,4.951921,3.158118,2.927453,23.807135,10.212923,2.855905,0.810894,1.242564,4,4,2,4,4,sad
